1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,target
122.3259015,1054.5,42.54209835,31.9132661,17.24082941,0.885563275,0.776705577,0.750157311,14.19025716,36,39,0.780019363,2.680245087,6.014904333,7.735947367,15.29501737,9.71384344,14.62090026,832506,285.9976351,18982,131679,10976229.04,344465649,10618299.04,178.5798016,71.5509468,162.8629396,26.00191065,23.93088884,24.18673907,25.55365194,153.1992786,178.5798016,0.91970597,26.7636511,26.00191065,169.7889991,122.4616772,176.0171326,23.1788947,1.615306988,9.158393514,8
124.0832605,1063,43.33292911,30.60657379,17.13365679,0.867594389,0.801494418,0.706312138,14.48415385,35,41,0.7676306,2.451258161,4.359523645,6.02036652,11.36307912,7.391119312,11.35859721,624950,242.4605464,17690,102541,8558816.89,224495939,8247648.89,175.6988382,84.84539768,140.0393208,24.21606474,22.33757287,20.26884255,17.95352994,131.5773012,175.6988382,1.515951394,28.95398746,24.21606474,154.0893655,134.7855228,162.1671135,20.32337023,1.588757831,9.234786285,8
119.3969686,986,41.53137992,29.87024204,16.51633222,0.869160894,0.794807235,0.719221035,14.45804879,37,39,0.774664573,2.553460014,5.187088886,6.871000147,13.10958619,8.390509185,13.00419686,638142,194.0810127,18104,122749,9284879.125,214131877,8975126.125,175.9007707,76.74084778,151.1801541,26.56748377,31.19083668,25.89714559,22.41233141,146.4788054,175.9007707,1.10591428,32.92756448,26.56748377,161.2504817,128.0953757,169.7138728,25.0417931,1.558604003,8.005298115,8
132.2253957,1148,48.79400818,31.36787226,17.36428912,0.825129286,0.750050203,0.6428632,15.22957775,41,37,0.748719369,2.203199556,4.546135764,5.889989334,11.42909892,7.568247293,11.16423896,1315908,267.7962848,23630,235055,10466321.37,741990137,10013128.37,170.0190713,78.04809287,153.2014925,24.10133666,35.39210838,24.18471684,26.41956882,140.8631841,170.1036484,16.25067158,42.59123877,23.91822102,161.3839138,124.7703151,168.7197347,23.30224026,2.282200445,11.94276255,8
126.9116873,1115,42.79007534,35.0673386,17.57127376,0.869924366,0.743068771,0.819520375,14.44535997,37,39,0.78837239,3.009959469,4.58787235,6.435299284,12.06853913,8.046417228,12.13069361,777368,186.6351974,19338,106972,11720312.87,167043386,11391358.87,177.0426621,76.58276451,163.2261092,27.94350509,25.53661247,26.47929001,25.85836177,145.3199659,177.0426621,0.975155564,29.46463451,27.94350509,169.7448805,122.0290102,173.6569966,25.42466486,1.670108019,9.530806554,8
124.8111818,1031.5,45.265667,29.49011765,16.52896776,0.832093454,0.772722936,0.65148974,15.10211449,37,39,0.759877568,2.337866422,4.80697149,6.285904859,12.35178374,7.887315064,11.85316534,845584,244.1003899,23830,186651,10633340.58,353234661,10279648.58,173.1721915,79.26979742,160.0359116,27.77512302,32.37467619,27.15797858,25.76335175,141.5506446,173.1721915,0.8508372,33.04521032,27.77512302,166.7274401,122.3462247,170.9337017,26.18730032,1.418705451,7.896733742,8
129.1543276,1118.5,46.21654246,30.86048668,17.32036426,0.842612557,0.784216121,0.667736811,14.913581,36,41,0.762390771,2.357531035,5.046385827,6.418550132,12.61226589,8.466727238,12.1786627,641658,185.4829472,19592,92265,10351789.51,152925273,10040105.51,177.5552721,77.3622449,149.2304422,27.49143972,33.59507379,27.90104218,21.41666667,147.039966,177.5552721,1.036671698,35.35446264,27.49143972,160.3401361,129.9880952,169.0697279,26.7135209,1.780906226,8.627016294,8
127.7401145,1096,43.21929998,32.36117685,17.15984058,0.844045417,0.783625426,0.748766798,14.88826354,36,40,0.772633266,2.555033361,4.44297396,5.935266774,12.91025579,8.499020295,11.12444536,893284,360.3479122,23610,204857,9431326.17,660612627,9081557.17,175.8187337,76.76582827,144.8889853,26.6409605,32.12733195,25.97326316,22.58282741,145.0260191,175.9549003,17.04746549,35.95047209,26.48257302,157.0390286,131.6461405,167.6556808,24.96448898,2.215929346,11.96251392,8
124.4264061,1023,44.22577078,28.86076435,16.44345492,0.830348457,0.801479455,0.652577984,15.13385195,33,41,0.753960038,2.259369001,5.120675354,6.518568054,13.09368881,8.186713713,12.34499023,576582,199.6380262,18478,80321,9694326.503,130237987,9403537.503,172.537963,75.07222222,154.6574074,26.56310522,29.19481763,26.38446584,24.45648148,146.6101852,172.537963,1.019238382,30.06374228,26.56310522,162.7601852,124.5824074,171.2,25.30299514,1.755062978,7.654507266,8
116.7695519,948,38.73151876,30.36135422,16.2371095,0.873693238,0.806162647,0.783892685,14.38304667,34,38,0.779273164,2.743726403,5.686037014,7.053436099,13.42625984,8.558327977,14.34831043,828348,296.4824176,22226,134207,10103801.26,263674653,9763624.262,173.7315369,88.98802395,160.1437126,30.13563456,41.9190106,30.20643058,27.60179641,126.0818363,173.747505,21.0717839,47.65986115,30.16268462,167.3143713,123.7854291,166.0738523,28.82066466,3.287135037,15.91577554,8
116.426406,950,37.75566684,30.84386029,16.31932192,0.88070505,0.815779397,0.816933268,14.26853476,35,38,0.786454325,2.951263184,4.628978711,6.528811491,12.76946282,11.61141562,12.11826896,764740,327.7973998,19898,129943,9197766.433,311401583,8870881.433,176.1704885,91.68394816,151.4815553,27.08518092,28.33200846,25.76572899,22.17148554,122.2043868,176.1854437,13.64178177,33.59623461,27.03676289,162.0598205,129.439681,162.5184447,24.78257217,1.586049821,11.1238119,8
117.0538225,942,41.17966683,28.22047305,16.09515998,0.863951903,0.810594747,0.68530115,14.54522013,38,37,0.765792376,2.40625107,5.15227553,6.606002258,12.68707446,8.005011962,12.59411222,732774,252.190926,18360,141755,8101573.983,317273079,7756991.983,173.8739919,75.7016129,145.4364919,24.99938001,18.97163836,22.51303384,21.22580645,144.1340726,173.8739919,1.353542006,21.37400178,24.99938001,156.8508065,130.108871,168.2953629,22.02870926,1.859002165,7.450810377,8
128.6690465,1149.5,43.54746775,32.25843033,17.86754516,0.872510524,0.818281699,0.740764779,14.40254331,35,41,0.776768682,2.637972999,4.791593008,6.604132193,12.36120222,8.020591615,12.61311534,697612,194.8823238,21050,107978,10995343.67,174123194,10683904.67,167.5149007,89.27069536,153.6142384,31.14646733,44.6956085,31.35761253,25.49668874,123.839404,167.5215232,14.60427188,44.42439858,31.16182182,161.2764901,124.5736755,163.263245,30.36853728,2.669028099,13.06479928,8
124.9116871,1080,43.56255918,31.36908223,17.292217,0.869816158,0.790330164,0.720092731,14.44715702,35,40,0.77123552,2.494365938,6.380377393,8.558119808,16.2396068,9.886471043,16.12987722,633602,209.6137885,18054,116256,10348092.58,277146474,10041920.58,181.0184859,72.7403169,153.7544014,23.80382359,28.15854249,24.13329471,22.40228873,154.5924296,181.0184859,0.888677828,29.64060391,23.80382359,164.221831,128.5730634,173.1364437,22.95084495,1.832303959,7.367840953,8
121.154328,1021.5,42.40539479,31.25179972,16.86279008,0.874521254,0.770800926,0.736976978,14.36942848,38,38,0.781648775,2.714261974,5.275506131,6.841797412,12.90270792,8.204527759,13.89302179,716264,215.8458425,17750,99298,9291933.976,216934582,8955340.976,175.6967442,66.58604651,151.92,24.22459136,29.64858977,23.88875614,23.39627907,160.6176744,175.6967442,1.083999964,33.22167777,24.22459136,161.5125581,126.8474419,174.5553488,22.93036132,1.965985276,8.34040079,8
123.9827546,964.5,44.10092339,29.09163521,15.55861544,0.788477916,0.751772467,0.659660455,15.93750486,39,37,0.743114288,2.202158179,4.071287163,5.242278825,10.11903365,6.673325514,9.997034771,1159524,256.6065789,23876,234131,9043754.589,486103521,8636897.589,171.8007851,87.38959764,148.6476938,26.64495157,40.20287524,28.07120698,22.76349362,128.2168793,171.8007851,16.70731718,42.46611614,26.64495157,158.9273798,128.9293425,163.0883219,26.82832834,2.622637291,13.17981815,8
120.4264059,934,40.02567186,28.05183378,15.5115482,0.809306987,0.831853769,0.700846044,15.52732253,33,40,0.760621572,2.388699089,4.05059777,5.344886638,10.13574146,6.604613317,10.27139696,831600,309.6786545,23158,198928,9044535.356,476579586,8717804.356,176.1274014,86.00101112,148.9413549,29.52892615,45.70953928,31.2615859,24.66228514,131.9160768,176.1425683,26.5168585,54.39839217,29.56442978,160.190091,130.8543984,163.9646107,29.46839857,3.204053513,17.23148063,8
116.6690468,947.5,38.48725695,31.51291526,16.24252578,0.874737578,0.781220584,0.818788289,14.3658749,35,38,0.787817229,2.954856479,5.63975374,7.438119059,15.21203871,9.436194412,13.97779256,774512,289.332265,21370,152993,9012747.158,313998649,8685608.158,171.012,76.286,154.701,25.69139654,38.91593766,26.09980075,25.129,144.158,171.015,10.30205606,48.62465461,25.6842515,162.609,124.357,169.811,25.0392915,2.183472235,12.92452239,8
121.2548332,1020,39.26751638,31.27011165,16.82407163,0.871790071,0.830686794,0.796335356,14.41444567,35,39,0.783799427,2.803918403,5.331597344,7.192024917,13.45545924,8.597076358,14.51783927,1045942,397.1552083,22782,189886,10744150.5,565267648,10351136.5,178.532093,79.78976744,162.0316279,25.37307936,31.49751541,24.23030823,26.38976744,141.5423256,178.5460465,14.82027798,39.55586952,25.35002354,169.5125581,123.7646512,171.744186,23.24919764,2.027131492,12.67374694,8
117.8406197,911.5,42.00445869,28.15660157,15.47004764,0.824852893,0.770692345,0.670324114,15.23468091,33,40,0.750893966,2.245050736,4.120384387,5.412827003,10.19046898,6.562980167,10.83189323,787210,312.7552651,23210,169106,7082929.248,284982470,6761976.248,163.7823834,97.87253886,133.7430052,27.66585034,38.4866752,29.6213455,19.79378238,105.4487047,163.7823834,25.04760158,42.119454,27.66585034,147.1595855,134.8818653,151.6694301,28.26908863,2.289994602,11.01433584,8
124.3259008,1048.5,43.34497122,31.51985009,16.86696004,0.852422824,0.767442017,0.727185858,14.74194526,34,40,0.770228313,2.490837029,4.548536553,6.057583482,11.42859337,7.428388897,11.64601603,676406,317.0927041,20776,138261,8820690.554,279416351,8503132.554,179.6711957,67.38134058,142.4827899,25.71202779,31.98585024,25.54623673,21.01721014,160.4112319,179.7047101,13.06126426,39.21186069,25.59080407,156.2101449,133.9737319,171.861413,24.32824383,2.92202999,11.77867286,8
146.6690466,1312.5,49.43270038,34.15677135,17.89743685,0.76671196,0.777334895,0.690975227,16.3899499,36,43,0.747614268,2.244373067,3.95945961,5.078407645,10.15957954,6.802385059,9.614289155,750894,212.7926437,26418,168675,11360989.22,282714537,11041388.22,170.2717391,88.91666667,146.3485507,28.83480056,38.94720894,29.04104226,23.15869565,123.542029,170.342029,17.68906658,50.70260379,28.7901775,157.0586957,129.8253623,161.1471014,27.85992714,2.406951334,14.11831831,8
126.4264058,1048,41.30258947,30.42005899,16.57881506,0.823939956,0.834111195,0.736516993,15.25156115,34,40,0.771327267,2.543792699,5.975977794,6.628386587,13.48785483,7.919573129,12.94792365,701542,211.9728616,21986,134416,10462320.8,227392480,10157072.8,172.4611212,82.1835443,156.3264014,31.40260681,38.6199517,31.16698259,23.90235081,133.9728752,172.4611212,7.588742846,46.38902239,31.40260681,164.0822785,124.6392405,167.7432188,29.79813811,3.335525389,16.06477266,8
114.6690465,906.5,37.54403207,30.86709676,15.81071837,0.866333822,0.782223957,0.822157213,14.50522916,35,37,0.787829088,2.992266314,4.751936304,6.869417408,12.79220022,8.423166459,12.87730386,700726,209.3925739,17124,95026,8042229.023,164833868,7720455.023,179.7338205,68.63152401,146.1033403,25.66764297,25.83266628,23.40187994,20.80793319,159.026096,179.7338205,1.411502001,27.69899246,25.66764297,158.6137787,131.8590814,172.605428,22.93111902,2.104765443,8.25840824,8
126.0832601,1082,43.96230644,31.26858078,17.16326179,0.855307471,0.787115785,0.711258879,14.69222594,41,35,0.769022254,2.469164895,4.353161337,5.890617413,11.19824675,7.250671497,11.13272134,1105674,269.3856472,21088,168202,10785063.02,466654394,10373811.02,180.8911326,79.19402985,156.6154522,24.00465459,34.81026106,23.07040733,22.72080773,144.2563652,180.8928885,6.005792993,45.47234436,23.99712692,166.4372256,127.7734855,170.4890255,22.19844772,1.877634938,13.06687778,8
118.1837654,970.5,39.32416154,30.53615618,16.42357555,0.873151809,0.808205311,0.776524024,14.39196539,35,38,0.780868642,2.771174927,5.570648027,7.266762597,13.76137638,8.718991607,13.95054967,782384,266.2119899,20894,125837,9858032.509,241209379,9519010.509,168.8185366,101.8936585,155.1541463,29.17339663,42.41345172,30.30060202,23.34439024,105.3395122,168.8185366,5.904230004,41.06995638,29.17339663,163.1639024,125.5668293,157.7219512,28.96952923,3.373016627,11.41157975,8
122.4680361,1052.5,42.42292947,30.88365256,17.18815838,0.881833233,0.803327791,0.72799434,14.25028015,37,39,0.776539755,2.594157397,5.799628232,7.427449443,14.45755972,9.091792865,14.07547413,781606,219.8396104,20320,156627,11228464.18,311953151,10888439.18,179.0723982,64.37466063,163.8108597,28.34327724,33.08922383,27.4437882,25.99276018,166.0914027,179.0733032,0.896419263,36.39158284,28.34108768,170.3674208,121.839819,179.1285068,26.2623869,1.677276386,9.247514135,8
121.7401142,1031,41.72305939,31.59267336,16.93772027,0.87418051,0.782160972,0.757199348,14.37502949,36,39,0.78166229,2.741750767,5.266799936,6.929858052,13.45889478,8.535327506,13.06032997,784872,240.9263514,19176,133723,10966891.53,312843919,10629763.53,181.3465438,63.23686636,163.602765,27.2764259,31.05146798,25.87481012,25.41843318,168.0820276,181.3465438,0.980938766,35.00269508,27.2764259,170.7437788,122.8497696,179.8672811,24.90381072,1.737234532,9.4811425,8
119.9827551,1017.5,41.3396739,31.26496931,16.96077073,0.888191519,0.78724401,0.756294532,14.14826684,38,37,0.781420388,2.716360022,5.416255838,7.28747481,13.65504534,8.684839689,14.21750071,839804,252.0890688,19172,141502,10545457.78,350219392,10186577.78,183.0607477,66.2682243,159.6224299,25.82451656,30.77573415,25.49362137,23.89813084,164.9598131,183.0607477,0.839390222,34.48430866,25.82451656,168.5242991,125.9140187,177.7411215,24.24444957,1.531626013,8.737890989,8
115.9411248,891,40.22882979,27.39599459,15.36986986,0.832937758,0.808450125,0.681004014,15.08680631,33,39,0.760351473,2.375452121,5.624713461,7.051095545,13.7920023,8.314690506,13.42590941,744088,289.9102755,21750,127120,8114882.51,189794464,7793942.51,171.4941799,80.27195767,148.5015873,28.10524849,37.71439744,27.95597915,21.14391534,135.4095238,171.4941799,6.956130676,49.22876642,28.10524849,158.5534392,128.3555556,165.9968254,26.69113067,3.269311099,16.29285527,8
123.941125,1007,41.15142446,28.20411925,16.24965079,0.823774732,0.867624996,0.68537407,15.25462013,34,41,0.752216049,2.318300939,3.753000562,5.341598436,10.04534617,6.609102559,10.03363751,786900,186.7348887,19786,111065,9359649.536,156807075,9041644.536,181.258216,95.72957746,146.0647887,24.98852301,28.35095478,22.82751263,17.61032864,121.1079812,181.2600939,7.769404687,32.63041846,24.98188929,159.9521127,134.9286385,159.5079812,22.28405097,3.420536779,9.605856105,8
133.9827549,1106.5,48.18565204,32.83367681,16.51705103,0.774574999,0.69938153,0.68139945,16.22356857,38,40,0.743344614,2.216412268,3.400505629,4.505103752,8.458267501,5.613312996,9.848882071,837114,214.3599258,24208,150996,10569947.85,193793496,10218299.85,170.0574614,90.364494,149.8507719,29.75767122,44.16934985,32.57912961,24.05831904,122.5960549,170.0643225,19.26563508,48.60167096,29.76785792,159.3542024,127.9922813,161.6646655,30.64918964,3.598280814,14.63735102,8
113.0121924,876.5,38.0083882,27.01049658,15.51160068,0.862404838,0.85376805,0.710645672,14.57131275,33,39,0.76893618,2.47735061,4.573337602,6.145263991,11.71031023,7.602673576,11.61108688,611892,200.1396128,17588,98905,9715471.817,195796669,9432860.817,181.8609914,68.39978448,163.4148707,28.20237571,35.75998594,27.97172361,25.07543103,162.8674569,181.8609914,0.942712422,37.99153004,28.20237571,170.8351293,123.5625,177.6476293,26.69236812,1.750115452,8.785873187,8
123.8406197,1058.5,42.54896367,31.82167579,17.0945527,0.867310279,0.781769691,0.747883686,14.48889852,35,40,0.777269251,2.631238662,5.490204023,7.351624004,13.77449245,8.668089813,14.79638091,705836,190.8233882,18614,107170,11501361.29,201609702,11189828.29,182.5892377,73.94618834,163.0690583,28.47747707,30.88443338,27.32583138,24.61704036,153.929148,182.5892377,0.972941651,31.37888529,28.47747707,170.8869955,124.3506726,175.4681614,26.2177457,1.780282387,8.585921302,8
125.4974738,1097.5,41.75037231,32.69499958,17.4903919,0.875677972,0.804012573,0.783106779,14.35044733,36,40,0.782112062,2.755940849,5.054386364,6.861206139,13.12008372,8.5399246,12.88145465,939902,291.2031407,20608,149319,13516177.12,394656147,13148631.12,189.6065858,75.58925477,173.1143847,27.53525218,30.62516306,26.18688503,25.64211438,154.0953206,189.6065858,0.739568262,35.02046338,27.53525218,179.4679376,122.2383016,178.3136915,24.83919364,1.377419746,10.87714774,8
116.6690469,965.5,37.72962179,31.67555571,16.5510909,0.891355282,0.807877632,0.83954077,14.0980492,35,38,0.789475441,3.065010113,4.845257497,6.913617276,13.06540448,9.004442177,12.86599249,799484,257.4480057,18290,115779,11010715.59,282911541,10671646.59,184.5874263,59.69646365,169.5235756,26.33479324,28.33658224,25.22223296,26.40078585,174.7632613,184.5874263,0.773123796,29.26053193,26.33479324,175.4901768,120.8261297,183.5481336,24.04850211,1.515546466,7.623130803,8
130.811183,1168.5,46.79855788,33.51401127,17.86544504,0.858121601,0.745023266,0.716133419,14.64404415,37,41,0.769709241,2.471235835,4.927127833,6.39546196,12.05891128,7.631660522,13.05954465,814124,378.8436078,22940,156860,7224819.88,376045818,6853532.88,162.7504078,74.28955954,128.0391517,23.32579429,27.69202873,20.67155805,20.02039152,137.5554649,162.776509,18.03812552,43.34523883,23.30706373,142.3352365,135.1476346,161.5660685,20.43186301,2.38337741,12.42403175,8
128.1837653,909.5,39.27750876,30.39560684,14.19056458,0.695579091,0.761812248,0.773867992,18.06605573,35,38,0.763802,2.541943223,4.254475897,5.341071362,10.9202793,6.872503934,10.14486914,838728,340.4321881,24684,158551,8680833.754,287056251,8329959.754,171.3188854,89.72033024,147.5933953,28.52526743,49.22743923,32.60755479,26.30340557,125.9762642,171.3890609,28.50120485,54.45686844,28.61210501,158.2260062,129.8658411,161.3849329,30.35496067,4.028607626,15.89982248,8
120.6690465,995.5,41.25085941,31.05917716,16.49967458,0.859130953,0.776995167,0.752934062,14.62683957,34,40,0.773492171,2.564212473,4.239639549,5.885031716,10.98643268,7.201050062,11.33908866,1062922,384.2990784,26154,223144,9285250.04,564446820,8905320.04,170.8161905,93.09809524,149.9247619,26.93589435,36.17100781,27.02822257,25.36571429,117.1152381,170.8257143,25.01038957,43.2701707,26.93553337,159.7838095,128.3447619,160.4333333,25.93526602,2.208467728,13.04584712,8
127.4974735,1140.5,42.78750096,32.74050513,17.8905506,0.881661743,0.814128564,0.765188534,14.25305195,36,40,0.780203084,2.686541785,5.741459461,7.409728625,14.09256636,8.864696947,14.18993338,732268,197.5071794,22332,126617,10825769.06,191166219,10507337.06,167.7863105,88.07929883,155.730384,26.18059304,43.7677459,26.40208411,25.79215359,125.1427379,167.7871452,12.97265798,45.26300984,26.1831982,162.9398998,123.4415693,164.490818,25.56440805,3.234751031,13.72321793,8
140.3259007,1312.5,49.38366972,33.99862827,18.70645396,0.837593887,0.781726002,0.688458927,15.00293973,36,43,0.764019414,2.382409166,5.425528826,6.847300352,12.99210353,8.051130718,13.69442838,1129078,223.9769207,28124,213945,15463537.24,368289457,15079937.24,182.3052326,143.3444767,162.1460756,28.02874099,19.64608218,23.68159732,18.12718023,53.27034884,182.3110465,24.26349336,15.7165904,28.00989848,173.0457849,132.3568314,140.4047965,23.58597145,2.188400277,5.059926373,8
130.9116874,1147,45.09281735,32.74394583,17.52326355,0.841039592,0.776828292,0.726145487,14.94147331,35,41,0.76983805,2.476805021,4.816701044,6.298109046,11.89361633,7.574519249,12.25218861,729452,243.4881547,20174,128182,10886152.83,262397702,10550903.83,173.2114428,88.02736318,153.9577114,25.07135889,27.21040945,25.2446215,23.09369818,126.5605307,173.2114428,1.410812342,30.70478219,25.07135889,162.8830846,126.4162521,164.7885572,24.08595227,2.025345508,8.660401586,8
106.4264059,741,36.92978234,26.8799248,13.92511555,0.822108768,0.746471808,0.727865779,15.28553289,33,36,0.761897807,2.436897581,3.56706335,4.850419104,9.068093417,6.076048924,9.756487941,553912,201.7681721,17806,123206,6451154.127,180352626,6179954.127,167.4055767,86.9531052,138.3485425,28.71895669,53.23955552,33.96805983,21.88593156,128.3206591,167.4233207,23.07797258,62.22755446,28.76786624,150.8542459,133.2141952,159.0823828,31.68940358,2.990648927,15.51293034,8
123.8406193,1042.5,42.62967131,30.60320916,16.83615611,0.854200256,0.7990926,0.717885178,14.71127002,34,40,0.770844615,2.499120207,5.292008639,6.921470105,13.0353187,8.196107474,13.77422033,883172,225.076606,24842,172402,11364599.98,265230266,11026376.98,174.6878981,91.71064604,163.2265696,28.80226505,35.7027459,28.46648628,27.577798,122.4313012,174.7188353,17.30405966,39.87717224,28.73309322,169.7215651,122.6032757,166.0263876,27.29001722,3.341773571,13.65905642,8
126.6690465,1123.5,43.39828043,32.91911796,17.7391404,0.879917465,0.786416044,0.758535076,14.28130605,35,40,0.778392969,2.664741781,4.691578265,6.504230226,12.10421763,7.836699521,13.11219124,1010142,276.4099566,22102,120673,12409888.7,236204721,12026680.7,185.6723116,75.58086367,164.2853514,26.81242563,40.94734985,25.67445573,23.77815411,153.4775614,185.6723116,2.057570309,48.55169696,26.81242563,172.6782388,125.5139712,174.8983912,24.74752668,1.68848756,14.30453251,8
127.2548333,1102,42.05983445,31.0600854,17.31957791,0.855151153,0.843551088,0.738473791,14.69491162,35,40,0.773962998,2.556863116,5.501895151,7.194945916,13.96127012,8.932843851,13.57762382,780358,248.3115797,19734,117608,11790023.01,265527818,11452467.01,185.8439655,90.9,157.7568966,28.76541203,22.78574116,26.18609536,21,130.162069,185.8439655,1.220514307,23.19808871,28.76541203,168.5456897,129.8767241,166.3698276,25.3474405,1.787738784,8.504276002,8
110.1837655,846.5,35.57755033,28.59244616,15.36523999,0.876196685,0.832146151,0.803665399,14.34195179,33,37,0.784407303,2.849415567,5.878246161,7.393434765,14.43954307,9.140635075,14.06486475,693004,292.416476,18586,109848,6908015.082,233090976,6588093.082,155.1103679,107.9966555,142.7302118,24.80267889,31.11053029,24.11702034,21.18617614,79.52954292,155.1103679,4.076184822,26.02047618,24.80267889,151.6934225,127.1850613,148.2608696,23.47076958,2.632715835,7.720808043,8
121.254833,1019,41.73876085,29.69820851,16.80757748,0.870935379,0.822061635,0.711525879,14.42859129,34,40,0.770062564,2.477952434,6.024922267,8.051272738,15.08988358,9.383545095,16.40280166,864828,299.3777003,19966,116525,10157941.92,280938189,9796572.921,181.2932961,82.52141527,154.7849162,25.19714838,31.34365307,24.02553955,21.79702048,140.2057728,181.2932961,4.881057376,37.53483204,25.19714838,165.3184358,129.0353818,168.6778399,23.15093168,1.506860628,10.79694645,8
130.0832603,1084,42.65951737,34.68881902,16.66624895,0.805000815,0.732527326,0.813155449,15.61038248,35,39,0.776940469,2.792916968,4.145637405,5.888603611,11.4763787,7.745283541,10.92200291,966320,256.4953333,23172,182366,10619938.17,493887112,10254181.17,179.1828521,79.9343832,153.3937008,28.87452543,33.88320838,27.63242726,24.20122485,143.0918635,179.4811899,16.01229073,37.87486134,28.60671485,163.6929134,128.7847769,169.1977253,26.66274926,2.17297791,13.25968221,8
119.3553383,976.5,40.98441356,29.81319694,16.36290448,0.861387203,0.799180675,0.727427682,14.58852718,34,39,0.769492496,2.502779141,4.973945088,6.412831243,12.60520894,8.32753223,12.12921072,759614,201.1605072,18622,109896,11522901.43,207914626,11208055.43,183.7635659,77.87306202,170.0629845,27.79420339,24.90288056,26.29809927,26.09689922,147.6434109,183.7645349,0.844676718,26.2281429,27.79112607,176.0193798,121.3527132,176.0213178,25.22948189,1.605951987,8.981976516,8
121.5979789,1002,41.19557177,31.51880292,16.48053707,0.851578861,0.771698173,0.765101722,14.75655537,35,40,0.772967747,2.599488758,4.067019407,5.863637553,10.83963432,7.165194036,11.48860809,757436,216.9725352,20722,125553,11154392.68,219481911,10841448.68,182.0198488,80.32608696,163.0519849,28.65485544,37.24420636,28.93938226,25.07088847,144.8620038,182.0831758,11.41441745,41.16780466,28.48182322,170.9489603,124.8431002,172.2655955,27.48811814,2.565209033,12.80338328,8
121.84062,1049.5,39.31191668,34.04893699,17.22742382,0.888399092,0.784069692,0.866122537,14.14496112,36,37,0.790973985,3.320429201,4.373699089,6.419092493,12.65233165,8.311833967,11.82014106,961588,267.2567568,21540,147883,11875803.61,273332231,11518396.61,175.3972851,94.72036199,167.6334842,26.7964101,29.96061656,26.66206418,28.70135747,117.6063348,175.4253394,15.18428123,34.3481741,26.75976737,173.0561086,120.761086,166.1701357,25.3056344,2.788620492,12.0696326,8
107.4974743,793.5,38.02260969,28.63069412,14.76313755,0.862899613,0.728908698,0.752991295,14.56295776,37,34,0.771418355,2.563282752,3.945544209,5.399955539,10.70528664,7.219025792,10.0848298,1159752,349.7330827,19964,168427,7302169.128,472197809,6874948.128,181.39239,58.4411415,146.5338882,26.45999631,41.45228245,27.9497869,22.62187872,176.0677765,181.4268728,13.08627538,48.7409998,26.42017913,159.1688466,132.1652794,176.6920333,26.34839351,2.767663231,12.61820385,8
117.254833,969,38.14725561,30.17850004,16.52810337,0.885670412,0.84171066,0.791105404,14.18854062,35,38,0.784699272,2.831589174,5.694461329,7.517394983,14.12771074,9.003428409,14.97277684,711494,256.0916384,17744,107234,9660185.458,270443366,9333396.458,179.8845401,57.90998043,159.7827789,25.51731647,28.73905336,23.99710063,25.01956947,174.4373777,179.8845401,0.734666219,33.59051056,25.51731647,167.7152642,123.8982387,180.7622309,23.06190389,1.326169251,9.127131127,8
124.426406,1082,40.55514414,32.70153489,17.39180668,0.878237568,0.815855366,0.806347396,14.3086234,35,39,0.785162165,2.904345894,4.987568202,7.164297107,13.27184541,8.82048263,13.67427195,879368,247.0767123,20238,128670,13189680.23,274973120,12838195.23,190.8700615,84.68305531,169.1457419,28.84387402,29.63373998,27.76313659,23.72870939,142.5258999,190.8700615,1.153370905,31.87128396,28.84387402,177.2414399,125.5206321,173.4214223,26.36854027,1.583015966,10.59924117,8
113.0121925,848.5,38.36284072,28.74244719,15.01607891,0.83485511,0.769515454,0.749226247,15.05215751,34,37,0.773198707,2.609637545,4.503825021,5.929714968,11.9832654,9.29100315,11.1511391,681712,228.0833951,19446,126866,7236088.589,200966642,6929615.589,170.5433333,98.63888889,137.8111111,27.56397226,38.50970497,29.07988784,23.82333333,109.12,170.5955556,34.20729146,43.822889,27.64579096,151.7711111,135.5866667,153.6633333,27.48621571,2.796076616,12.63465209,8
121.2548336,1015,42.22237143,30.08031672,16.74160064,0.867516585,0.799173392,0.712426036,14.48545287,34,40,0.770104293,2.477928499,5.074657335,6.618260076,12.51196263,7.898896182,12.8191171,765552,268.054007,19704,132866,11918178.22,328810514,11593692.22,187.8766355,64.03738318,170.5626168,26.91967484,30.9025073,25.22884613,25.72242991,169.8074766,187.8766355,0.939557304,34.50892259,26.91967484,177.064486,122.0560748,182.2140187,24.18562465,1.645337654,10.13884866,8
114.5269114,794.5,37.55459678,31.76148787,13.87446829,0.761182278,0.666085469,0.845741682,16.50901627,36,38,0.764405447,2.731202376,3.324774852,4.807905482,10.73000534,7.983611856,8.874287846,819776,302.4480751,20456,114483,7093345.052,161704323,6743948.052,167.2900943,69.73938679,145.0459906,28.91840825,53.48927997,32.70853284,25.26886792,154.8007075,167.3042453,20.79733457,62.1888227,28.9586462,154.8254717,127.9375,169.0412736,30.79060768,3.065266367,16.59014666,8
